,Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Temperature (°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW),load_da,load_d2,lag_1,lag_2,lag_3,pct_tmp_chg,pow_cons_chg,roll_mean_load3,roll_std_load3
15,2024-01-16,230.86926451259305,25.698267797701604,5.927603996321062,1.5126913364551138,0.9113499725759724,22.073907350336437,15.417623247540794,0.0999112298851684,-0.013891319806167,25.167561143810207,49.033682359448726,0.2943107449929343,5.948429493840966,6.484301628432406,6.048029475328818,6.485239681198604,6.428275415605774,6.430284387621164,0.09193988657636143,-0.08270783611787014,6.287314863548448,0.2948621749902218
16,2024-01-17,229.75140519125537,28.263941485653188,6.501965526374409,1.631817550013036,0.9110352638712071,23.296320904353397,13.452515376664108,0.0320092785823342,0.2818015089045513,24.270270801806827,52.670581116110206,0.3225748693403916,6.484301628432406,6.048029475328818,6.0730815918505785,5.948429493840966,6.485239681198604,6.428275415605774,-0.03565265370276305,0.09689606971211684,6.305990267823993,0.3096570688749935
17,2024-01-18,230.8825185773842,26.366961140192632,6.076053583936599,1.4577594868867016,0.8999678962009355,23.8864188860786,16.227679429147937,0.0275002400423557,0.2808224342370131,25.799948263774095,48.365951850111905,0.2964030750168601,6.048029475328818,6.0730815918505785,6.617052835000294,6.484301628432406,5.948429493840966,6.485239681198604,0.06302679827756141,-0.06550510621905825,6.160253532534064,0.28501827208023006
18,2024-01-19,229.61040098643772,26.377687857289583,6.062275526882497,1.580651614584386,0.900701930134216,22.92404433296593,15.070282951582255,0.0326602387746661,-0.4154238955853508,24.00734540448714,48.50913051367194,0.2918903012792391,6.0730815918505785,6.617052835000294,6.605146998822743,6.048029475328818,6.484301628432406,5.948429493840966,-0.0694808703087193,-0.0022675996621436267,6.201804231870601,0.24497037868628568
19,2024-01-20,230.1018632835681,28.700726047348702,6.610426932532555,1.6042032251106864,0.9044931764308992,23.923490468226465,14.994902637532812,0.027374114059006,-0.0834597036148068,27.236359877773975,48.1663745967928,0.2894266253996553,6.617052835000294,6.605146998822743,6.089316781043745,6.0730815918505785,6.048029475328818,6.484301628432406,0.13450110451125963,0.09042007464348001,6.246054634059898,0.3215379463785144
20,2024-01-21,230.1662905275779,28.6392161410914,6.588742490733204,1.6654025675398396,0.90273368518009,25.52318266210404,13.391096621692505,0.0380972971782885,-0.5053861566296921,25.769072283660588,50.603049958657486,0.2915175954094272,6.605146998822743,6.089316781043745,6.2961643159686,6.617052835000294,6.0730815918505785,6.048029475328818,-0.053872382385090845,-0.003280339079558159,6.4317604752245385,0.31068206138682014
21,2024-01-22,229.7183088303884,26.493853672477936,6.092695143191308,1.5358317987304393,0.8979239329927391,26.746440023612447,14.34389088327338,0.0521685619725684,0.1004226819615136,24.634489604377805,52.86244118203728,0.288761908287543,6.089316781043745,6.2961643159686,6.409386390369625,6.605146998822743,6.617052835000294,6.0730815918505785,-0.04402885236975285,-0.0752871049733036,6.437172204955594,0.30131044487777014
22,2024-01-23,230.0466215615257,27.443591061676585,6.310275703789565,1.5993372185421009,0.8954233965718248,26.99868769366529,15.194686425230367,0.0982345077268929,-0.1138384877639386,25.542455991607184,52.13935325754562,0.3208685666685253,6.2961643159686,6.409386390369625,6.454993531355263,6.089316781043745,6.605146998822743,6.617052835000294,0.036857527872955265,0.03571170975810389,6.330209365278363,0.2595948813639424
23,2024-01-24,229.86409017963024,27.885364558183635,6.414737672696596,1.6576588575500757,0.9098721279866836,28.376873780147253,15.179897835186926,0.0951667026698341,0.0002130914576081,23.204448938101137,49.66176573256695,0.3274839145719955,6.409386390369625,6.454993531355263,6.066473214701368,6.2961643159686,6.089316781043745,6.605146998822743,-0.09153415216901128,0.016554263840531824,6.264955829127324,0.16230100413027654
24,2024-01-25,229.9405355190673,28.08920086204891,6.457055506201995,1.6144148044641111,0.8942682735053687,25.756763240776166,14.671126202843078,0.0503197979892774,-0.4390247595428174,26.623943763208658,51.468766657841286,0.3051768139939463,6.454993531355263,6.066473214701368,6.401761155092216,6.409386390369625,6.2961643159686,6.089316781043745,0.14736375917519817,0.006596970237071398,6.386848079231162,0.0817781237056427
25,2024-01-26,230.4269682621428,26.224340171511656,6.045709342678362,1.496415197088564,0.8984496525456841,25.30606309973682,14.648687296911527,0.0035680214276403,-0.2129037311133107,24.885496500145237,50.04179814573848,0.3065197857127055,6.066473214701368,6.401761155092216,6.290741400767421,6.454993531355263,6.409386390369625,6.2961643159686,-0.06529638428194706,-0.0637049136604968,6.310284378808753,0.21237447029897036
26,2024-01-27,230.3058107714737,27.85958783349489,6.411241422104701,1.6857695989866814,0.9012011243546556,25.746908472810045,13.35749618285152,0.0840775517452661,0.0138186523280229,24.836172970981668,50.33290860250085,0.2937737373723089,6.401761155092216,6.290741400767421,6.795364879830887,6.066473214701368,6.454993531355263,6.409386390369625,-0.0019820190914527913,0.060461404726480206,6.307742633716281,0.21063385502928375
27,2024-01-28,229.88559460461116,27.284494386206223,6.270556784710469,1.6345402597230243,0.9028082690713014,25.890142804872884,15.763829121152249,0.0409759253882415,-0.5447462699410173,25.298237257646903,48.87573870089855,0.2824404169624523,6.290741400767421,6.795364879830887,6.393993511628564,6.401761155092216,6.066473214701368,6.454993531355263,0.01860448818765703,-0.02194343156524703,6.252991923520335,0.1708018384479639
28,2024-01-29,230.80852704855613,29.470321033849547,6.80463752043534,1.6819694381658374,0.8974929436115696,23.288031672074485,16.668392437159287,0.0615347832715368,0.2923588312688555,25.593889215379004,52.8094394155606,0.3146417800133973,6.795364879830887,6.393993511628564,6.137911906484137,6.290741400767421,6.401761155092216,6.066473214701368,0.011686662383669999,0.08517277716503946,6.495955811896842,0.26517105598732627
29,2024-01-30,229.61382596750775,27.861411729787903,6.39110573182042,1.4819109255376304,0.9011557005909316,26.231673305330204,14.959140599236305,0.1102539380837204,-0.2748802315300645,26.87691457422916,48.706521973291466,0.3204195238911069,6.393993511628564,6.137911906484137,6.778074674405793,6.795364879830887,6.290741400767421,6.401761155092216,0.050130144272063415,-0.060772052496995244,6.493366597408958,0.26658482991097954
30,2024-01-31,229.8815442589482,26.591220141624685,6.120680290507122,1.5649225831874605,0.8941564664268987,24.852331409859023,15.078042904865734,0.0465462154862558,0.0872080685700617,25.088021539748805,50.70343005084476,0.2949471500583365,6.137911906484137,6.778074674405793,5.8247954023642565,6.393993511628564,6.795364879830887,6.290741400767421,-0.06655872010679498,-0.04231277851763393,6.442423432647863,0.3313913034134587
31,2024-02-01,229.3928280668325,29.43227056265444,6.760215588207146,1.6984717558916262,0.899402215349277,22.713781914855776,15.41728786055459,0.0487885168065621,0.3043725538703875,25.98222150197517,50.05418954051225,0.3073315634128519,6.778074674405793,5.8247954023642565,6.391854491068987,6.137911906484137,6.393993511628564,6.795364879830887,0.0356425061581529,0.10448761695524467,6.436660030839498,0.3222071014960105
32,2024-02-02,229.45714780542863,25.420865277286612,5.823680627950199,1.4324153309077816,0.9002814393951691,26.917416254086845,15.115292702979884,0.1220361931094573,-0.2033577983144752,23.823695705857663,49.42770931400717,0.3047922425608182,5.8247954023642565,6.391854491068987,6.048457486074657,6.778074674405793,6.137911906484137,6.393993511628564,-0.08307703003584266,-0.1385362564310353,6.246927327751396,0.48589979849920484
33,2024-02-03,230.40787911064464,27.773758965773112,6.39726856616313,1.5560741192697811,0.9013349123006804,24.61667489022476,15.100503092605663,0.0300586897290279,0.6000677778695299,24.92951212762739,53.438141109105395,0.2856485674738091,6.391854491068987,6.048457486074657,6.321237758080872,5.8247954023642565,6.778074674405793,6.137911906484137,0.046416661605438225,0.09849234098793991,6.331574855946346,0.4794899044129068
34,2024-02-04,230.37916717528603,26.29024519515281,6.064010436906991,1.5110026500402738,0.8953701836237243,25.10193172189764,15.483051636247152,0.0187900722934259,0.1121344938253569,23.669402185729087,47.79604180124903,0.3017864447126533,6.048457486074657,6.321237758080872,6.362988132836691,6.391854491068987,5.8247954023642565,6.778074674405793,-0.050546915456954444,-0.05209381563544646,6.088369126502633,0.28562861691696473
35,2024-02-05,230.15630680668292,27.51166709840412,6.330839192591267,1.6232702250589466,0.8994704941613554,26.96205080393374,13.779055730783329,0.1008114293785284,-0.402420450419729,24.922337222532676,48.63577228685088,0.298166140163383,6.321237758080872,6.362988132836691,6.162299065160994,6.048457486074657,6.391854491068987,5.8247954023642565,0.05293479856280503,0.04400202777691353,6.253849911741505,0.18134557379616928
36,2024-02-06,229.9853274436725,27.75375566734904,6.374536294867942,1.6368814648395995,0.9003507212109852,23.46829452259492,14.659316781523222,0.1279962294772848,0.0774642532780265,26.865066936293363,50.4052354773604,0.2899533176278083,6.362988132836691,6.162299065160994,5.95258710504964,6.321237758080872,6.048457486074657,6.391854491068987,0.07795134526966585,0.0069022606557140875,6.24422779233074,0.17082237282265614
37,2024-02-07,230.12613524734425,26.82016745623748,6.1719021861763315,1.4824855251870075,0.90275816392276,25.836820339620687,15.800220665316388,0.0,0.1497016983523248,25.79982192978161,49.9366301463708,0.2942857786970179,6.162299065160994,5.95258710504964,6.34011938378423,6.362988132836691,6.321237758080872,6.048457486074657,-0.03965167885260912,-0.031788054741291316,6.282174985359519,0.105893581631015
38,2024-02-08,230.5945210579271,25.97449834296336,5.990646970638362,1.5766961791166672,0.9034356024407344,25.459961536581545,15.135259469949776,0.0526930655370479,-0.6854052249874498,26.544157110057157,47.52679402790278,0.2976729867795462,5.95258710504964,6.34011938378423,6.419772117805697,6.162299065160994,6.362988132836691,6.321237758080872,0.028850399909789104,-0.029367804296046796,6.159291434349108,0.20521704433231547
39,2024-02-09,228.67322054202452,27.775702402305765,6.350539665358396,1.5877339046516568,0.9036580205088524,26.30001089129061,15.684673354948414,0.0,-0.2620760775608461,25.34830353868176,51.06624416474036,0.3073627335686854,6.34011938378423,6.419772117805697,5.9367989393620375,5.95258710504964,6.162299065160994,6.362988132836691,-0.04505148030947681,0.06007576418439564,6.151668517998289,0.19398472405073283
40,2024-02-10,229.86141456659504,28.07354089802463,6.453221917846732,1.6957905941684082,0.8947766442596587,25.396220682885524,15.32151245650841,0.0233545579013209,-0.4753968564855422,26.5704379890098,53.00455002654306,0.2870585902705133,6.419772117805697,5.9367989393620375,6.51987960677929,6.34011938378423,5.95258710504964,6.162299065160994,0.048213658498410084,0.01616905930821244,6.237492868879856,0.24992921039172564
41,2024-02-11,229.7075335656261,25.738655890676068,5.917983408883857,1.4487037402990015,0.8998433371774862,27.035391109167367,16.349980817843463,0.0,-0.0522274113264348,24.44056165687283,49.63699465475483,0.3066683921147105,5.9367989393620375,6.51987960677929,6.354972642972392,6.419772117805697,6.34011938378423,5.95258710504964,-0.08015962450517156,-0.08294128355986707,6.232230146983987,0.25893211144428513
42,2024-02-12,229.91761770139132,28.372074967978964,6.529553747923777,1.6094087546514724,0.9033471547842296,27.462695758337382,14.88243045980188,0.0,0.0283818969637422,25.596358575225512,55.03150267746086,0.2904121232747218,6.51987960677929,6.354972642972392,6.31717516052711,5.9367989393620375,6.419772117805697,6.34011938378423,0.047290112828796804,0.10334100263306811,6.2921502213156755,0.31178723117972357
43,2024-02-13,229.182614435446,27.717568347699615,6.351763447523244,1.5612339368712684,0.9014555636913234,26.404846931831525,15.110093550561652,0.0,0.1339536687349165,25.575271413790933,48.637407507200784,0.2991513225110269,6.354972642972392,6.31717516052711,6.358054806142943,6.51987960677929,5.9367989393620375,6.419772117805697,-0.0008238344283467702,-0.027228553016669044,6.270550396371241,0.3005679673049431
44,2024-02-14,229.45179367830303,27.656194463085058,6.349337087395544,1.5384559259622164,0.8994251296466529,24.981716112800456,14.51519296557842,0.0915568642742544,-0.1295059125850916,24.280758727103173,50.22503311569863,0.2858427426214461,6.31717516052711,6.358054806142943,6.175107365337785,6.354972642972392,6.51987960677929,5.9367989393620375,-0.050615794676951986,-0.00038199787314907585,6.39734247009293,0.10778995695456615
45,2024-02-15,229.6831816720735,27.559301773008897,6.331977523491719,1.5557766759677127,0.90118225626601,27.672551550642066,16.3211218613331,0.0011466971990047,0.1063809391487427,23.494774328728287,50.13980905328551,0.3144028176226982,6.358054806142943,6.175107365337785,6.511847632335552,6.31717516052711,6.354972642972392,6.51987960677929,-0.032370668775582256,-0.0027340750167899053,6.343400869880814,0.022764353840590532
46,2024-02-16,229.63876724248647,26.939245364778778,6.174875528802872,1.614202243563277,0.906701657080017,24.414995091164073,16.27278874355058,0.0,0.4677691841792838,25.13930660479979,47.888459021305785,0.3107441815492275,6.175107365337785,6.511847632335552,6.1320710531295335,6.358054806142943,6.31717516052711,6.354972642972392,0.06999566171872718,-0.02481088950584498,6.283445777335945,0.09602444997046378
47,2024-02-17,230.43169611673167,28.185283763952807,6.50259243618664,1.677901844269947,0.8929350957802556,23.05898895424843,14.32932626753623,0.0905153593378068,0.1441070039802894,25.173396320254593,50.13715230072034,0.2951466645099447,6.511847632335552,6.1320710531295335,6.532378103472215,6.175107365337785,6.358054806142943,6.31717516052711,0.0013560324471437735,0.053072633748668,6.348336601272092,0.16858035023057724
48,2024-02-18,229.60365726852328,26.750334976671045,6.141371895142932,1.6948529519704696,0.9088460636061908,25.420323063285295,15.444247086646389,0.0,-0.387447282178459,24.558845971665978,49.22830391806153,0.3000009107236163,6.1320710531295335,6.532378103472215,6.418580211732025,6.511847632335552,6.175107365337785,6.358054806142943,-0.02441269111129618,-0.0555502354773969,6.273008683600957,0.207956879224048
49,2024-02-19,229.70392143500533,28.50087416934362,6.554151661465849,1.7175557568537505,0.89516686551499,26.14645734036418,15.275313446704972,0.0,-0.1049452141763743,25.939766193314735,47.14420064022611,0.2840689225578641,6.532378103472215,6.418580211732025,6.42855131905559,6.1320710531295335,6.511847632335552,6.175107365337785,0.05622903548651892,0.06721295719762144,6.392098929645766,0.22542459379009097
50,2024-02-20,229.7809678748075,27.774970755151088,6.383578389583154,1.5668923587836965,0.8933755606346715,22.55106438486115,15.906854511612714,0.0659230828557503,-0.4734441405372105,25.16723221809529,52.362367227362306,0.3012270508807536,6.418580211732025,6.42855131905559,6.234433443930743,6.532378103472215,6.1320710531295335,6.511847632335552,-0.02978184033973852,-0.02602522503187632,6.361009789444592,0.2062697233727671
51,2024-02-21,230.2774003394705,28.083967741224644,6.46822420346894,1.5521351491891553,0.8991818288343231,24.47304167111254,14.582086338766487,0.0,0.0439266304468337,25.770191795219915,51.745613151597865,0.2990884239638916,6.42855131905559,6.234433443930743,6.854279493686156,6.418580211732025,6.532378103472215,6.1320710531295335,0.023958120301011743,0.013259931768663247,6.459836544753277,0.06302034632832476
52,2024-02-22,230.5640280407567,27.140913017640887,6.256717440550653,1.6282555867778454,0.8987867895718753,25.83914228280987,16.579406839751865,0.129456583313242,0.3547806575800303,25.394763239786837,48.043149555432905,0.2957013598878814,6.234433443930743,6.854279493686156,6.31625971635919,6.42855131905559,6.418580211732025,6.532378103472215,-0.014568326010779509,-0.03269935553638581,6.360521658239453,0.10930935040508663
53,2024-02-23,229.71157093240916,29.849178523351785,6.862711286794258,1.693733560509734,0.902929199713237,26.681265716488316,16.610046693155184,0.1015978495687559,-0.0457390331665401,25.273720263648546,46.95734634120911,0.2693585979095683,6.854279493686156,6.31625971635919,6.773542686403865,6.234433443930743,6.42855131905559,6.418580211732025,-0.004766454209293447,0.09685491665582902,6.505754752224163,0.31705292763055476
54,2024-02-24,230.16037288528003,27.531510247634344,6.3269734719722015,1.6046925857460896,0.9021729857306484,27.261815878805113,15.298028132649682,0.1086328228636454,0.1342332268497899,25.183033698922717,49.81695751423465,0.2966597964180206,6.31625971635919,6.773542686403865,5.6509246241392,6.854279493686156,6.234433443930743,6.42855131905559,-0.0035881763262317623,-0.07806503762630423,6.46832421799203,0.33674172720644246
55,2024-02-25,229.50892952071743,29.482969374707064,6.761845663201505,1.7397635133307634,0.8783180973207648,25.779290842041664,14.858728607323812,0.0613077340050118,-0.2430872812260963,24.037063837345517,50.26539390005172,0.2833867934050598,6.773542686403865,5.6509246241392,6.662907825645277,6.31625971635919,6.854279493686156,6.234433443930743,-0.04550563189796397,0.06873305114297379,6.648027298816404,0.2901411804443817
56,2024-02-26,229.3072552011066,24.63532787021684,5.64481246728707,1.371233827939373,0.9097599266535386,24.920538706819418,14.70962094207698,0.0018851059537596,-0.0919392729832841,24.746823058621107,51.47587467815418,0.3011440113472702,5.6509246241392,6.662907825645277,6.323849849920221,6.773542686403865,6.31625971635919,6.854279493686156,0.029527700474500707,-0.16519649390896596,6.246909008967418,0.564513036955322
57,2024-02-27,230.3142628412131,28.9794922779551,6.679068001462742,1.6953697052855767,0.9018908652131552,24.799844777340056,15.783115150744864,0.0533042542974734,-0.1832543766616278,24.592923092486355,47.27372938486376,0.2885962801080075,6.662907825645277,6.323849849920221,6.553556327804299,5.6509246241392,6.773542686403865,6.31625971635919,-0.00621897872588284,0.18322230192223565,6.362458378729447,0.6186842741210874
58,2024-02-28,229.92078168951545,27.35091150976464,6.287311899173328,1.555679364519551,0.9151954360156628,26.09997205294164,14.802735997123852,0.0,-0.0049892192864152,24.62677663661934,50.36151938302737,0.2960273029400344,6.323849849920221,6.553556327804299,6.933135851597375,6.662907825645277,5.6509246241392,6.773542686403865,0.0013765563371899159,-0.058654306589425054,6.212560766568234,0.5150887739871791
59,2024-02-29,229.3262868113469,28.587480535466906,6.549399673351292,1.634400697027017,0.9015463394888678,24.3433824157444,15.10668003685047,0.0,-0.2978219479779483,24.44843672520301,49.106364374168294,0.2876171500914387,6.553556327804299,6.933135851597375,6.374706409621207,6.323849849920221,6.662907825645277,5.6509246241392,-0.00724170743284136,0.041685187307539895,6.513438001123266,0.17305255799165334
60,2024-03-01,229.36375320728044,30.172060564154403,6.920831062743456,1.780147305284985,0.9103422150156196,25.901343525274797,15.643292476913516,0.0278548371017157,0.3012369655927553,24.971663642703977,47.56727279225756,0.3085065058339558,6.933135851597375,6.374706409621207,6.6686354949801006,6.553556327804299,6.323849849920221,6.662907825645277,0.02140124227090534,0.05671228019622521,6.603514009773964,0.30769983011169527
61,2024-03-02,228.88987445950696,28.06303497115043,6.423437868453285,1.6012858826541816,0.903160729387405,22.324643455216037,14.071235683930873,0.1046315890523391,0.0216618560745238,24.924377353744816,50.92065949310043,0.2949477634440426,6.374706409621207,6.6686354949801006,6.3116760117683235,6.933135851597375,6.553556327804299,6.323849849920221,-0.0018935978649935459,-0.07186899806986502,6.62046619634096,0.2851640901255708
62,2024-03-03,230.79690465722044,28.93534161799666,6.679375569671997,1.7686003493605744,0.8943791638845892,25.446069399868843,16.810057969642738,0.010225473264399,0.3506496605432873,25.272937927535025,48.346039599878914,0.2862343830857484,6.6686354949801006,6.3116760117683235,6.716994148385447,6.374706409621207,6.933135851597375,6.553556327804299,0.013984725429373235,0.03984434915696311,6.658825918732894,0.2793439300505058
63,2024-03-04,230.49728414698993,27.329228196562127,6.293018962553208,1.5834003348278654,0.897440326502459,24.874328796382304,14.850146335307372,0.0228049622309659,0.0376716191498856,26.613076083606487,50.37091837934393,0.3104852783166071,6.3116760117683235,6.716994148385447,6.474452242195546,6.6686354949801006,6.374706409621207,6.933135851597375,0.05302660735028253,-0.057843222482212076,6.451672638789877,0.19051999498224487
64,2024-03-05,229.57208172918504,29.30771994658612,6.728149982204975,1.645037395270248,0.9011961711992172,26.127854407738933,13.706708409642305,0.0674637404756164,0.4161822026232609,25.007742396930507,50.375997044511585,0.2908943334290213,6.716994148385447,6.474452242195546,6.1777331934163255,6.3116760117683235,6.6686354949801006,6.374706409621207,-0.06032123763644359,0.06914503551332474,6.56576855171129,0.22137503016553584
65,2024-03-06,230.4327340656172,27.92230764116827,6.448124181013583,1.636230687558846,0.897575029179512,28.556434082352997,15.68202275228404,0.0288361609531193,-0.1847830187967406,23.58691064574295,48.57467944065037,0.3138780241816216,6.474452242195546,6.1777331934163255,6.082577778801163,6.716994148385447,6.3116760117683235,6.6686354949801006,-0.056815674467358246,-0.04162002956712052,6.501040800783105,0.2039630151608714
66,2024-03-07,229.68249365056087,26.853356615159505,6.163300371673106,1.5342232541184562,0.9010202502503968,25.29421812984424,14.326156722209008,0.0143234376203802,-0.5966632451938397,25.705021673102458,49.41755968278843,0.3041818038098686,6.1777331934163255,6.082577778801163,6.022188939010799,6.474452242195546,6.716994148385447,6.3116760117683235,0.08980027351491193,-0.044171576313486116,6.456393194665773,0.2700836746025403
67,2024-03-08,229.24632151498625,26.540132898285147,6.088970614398964,1.411271035510891,0.8952328303528119,25.26081813493961,14.303987118579416,0.0,-0.1517135374467383,24.75640668829452,49.95764845913143,0.2739734141023892,6.082577778801163,6.022188939010799,5.85780465884336,6.1777331934163255,6.474452242195546,6.716994148385447,-0.03690387803876327,-0.012060057565223659,6.244921071471012,0.20439436631980654
68,2024-03-09,230.0200672115296,26.250538517745827,6.046397576974186,1.442786015329747,0.9020468995614932,26.586227371213557,17.09127584384618,0.0,0.0542461112201759,24.152929924939787,50.072063477457,0.3065991321590246,6.022188939010799,5.85780465884336,6.301062723059214,6.082577778801163,6.1777331934163255,6.474452242195546,-0.024376589500772372,-0.0069918283599700315,6.094166637076095,0.07841702619156576
69,2024-03-10,229.5815552438441,25.50498797985715,5.853039245067989,1.3885544967754104,0.8975960008543531,24.738636340486817,14.510666581772751,0.1465793666345832,-0.1378296250723091,26.824939951959788,46.77444413187382,0.2797314952033939,5.85780465884336,6.301062723059214,6.092108851687509,6.022188939010799,6.082577778801163,6.1777331934163255,0.11062881544076952,-0.03197909655205955,5.98752379221844,0.11632709557747946
70,2024-03-11,229.6201227524615,27.46324372631777,6.304425385746686,1.4745221357468103,0.9067328203955488,24.481595711673258,15.195898774104412,0.088514460534589,-0.0524866791922819,26.168397689491695,50.68783746966426,0.3162113443843216,6.301062723059214,6.092108851687509,5.662637731021223,5.85780465884336,6.022188939010799,6.082577778801163,-0.02447506923198639,0.07711995798747706,6.0603521069711235,0.22407978136072712
71,2024-03-12,229.40480518284505,26.549955744813985,6.075658144893501,1.4126426944918062,0.9036846094405628,24.687106248162465,15.504838197792814,0.0895442928252978,0.2554891825904606,25.818100741367655,51.73588236248295,0.3157951616846051,6.092108851687509,5.662637731021223,7.051547229039474,6.301062723059214,5.85780465884336,6.022188939010799,-0.0133862589632191,-0.03628677109422085,6.083658744530028,0.22174981647416264
72,2024-03-13,230.56653981911745,24.685545270445505,5.69720181823347,1.4637697793307602,0.8959015744710151,24.226868938991984,15.262388660290917,0.1146126695905075,0.3159896032609896,25.555888473798024,53.90030149013865,0.2739894680154129,5.662637731021223,7.051547229039474,6.53813594667368,6.092108851687509,6.301062723059214,5.85780465884336,-0.010156140848482154,-0.062290589370654126,6.018603101922648,0.3254979862472988
