Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Temperature (°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW)
2024-01-16,230.86926451259305,25.698267797701604,5.927603996321062,1.5126913364551138,0.9113499725759725,22.073907350336437,15.417623247540794,0.09991122988516847,-0.013891319806167044,25.167561143810207,49.033682359448726,0.29431074499293436,5.948429493840966
2024-01-17,229.75140519125534,28.263941485653188,6.501965526374409,1.6318175500130359,0.9110352638712073,23.296320904353397,13.452515376664108,0.032009278582334245,0.2818015089045513,24.270270801806827,52.670581116110206,0.32257486934039165,6.484301628432406
2024-01-18,230.8825185773842,26.366961140192632,6.076053583936599,1.4577594868867016,0.8999678962009355,23.8864188860786,16.227679429147937,0.027500240042355784,0.28082243423701314,25.799948263774095,48.365951850111905,0.29640307501686014,6.048029475328818
2024-01-19,229.61040098643772,26.377687857289583,6.062275526882497,1.5806516145843859,0.900701930134216,22.92404433296593,15.070282951582257,0.03266023877466615,-0.41542389558535087,24.00734540448714,48.50913051367194,0.29189030127923915,6.0730815918505785
2024-01-20,230.10186328356806,28.700726047348706,6.610426932532555,1.6042032251106864,0.9044931764308991,23.923490468226465,14.994902637532812,0.027374114059006083,-0.08345970361480688,27.236359877773975,48.1663745967928,0.2894266253996553,6.617052835000294
2024-01-21,230.1662905275779,28.6392161410914,6.588742490733204,1.6654025675398396,0.90273368518009,25.523182662104038,13.391096621692503,0.038097297178288504,-0.5053861566296921,25.769072283660588,50.603049958657486,0.2915175954094272,6.605146998822743
2024-01-22,229.71830883038842,26.493853672477936,6.092695143191308,1.5358317987304393,0.8979239329927391,26.746440023612447,14.34389088327338,0.05216856197256849,0.10042268196151367,24.634489604377805,52.86244118203728,0.28876190828754306,6.089316781043745
2024-01-23,230.0466215615257,27.443591061676585,6.310275703789565,1.5993372185421009,0.8954233965718248,26.99868769366529,15.194686425230367,0.09823450772689295,-0.11383848776393866,25.542455991607184,52.13935325754562,0.32086856666852537,6.2961643159686
2024-01-24,229.86409017963024,27.885364558183635,6.414737672696596,1.6576588575500757,0.9098721279866836,28.376873780147253,15.179897835186926,0.09516670266983412,0.00021309145760815829,23.204448938101134,49.66176573256695,0.32748391457199555,6.409386390369625
2024-01-25,229.9405355190673,28.08920086204891,6.457055506201995,1.6144148044641111,0.8942682735053687,25.756763240776166,14.671126202843078,0.05031979798927747,-0.4390247595428174,26.623943763208654,51.468766657841286,0.3051768139939463,6.454993531355263
2024-01-26,230.42696826214282,26.224340171511656,6.045709342678362,1.496415197088564,0.8984496525456841,25.30606309973682,14.648687296911527,0.0035680214276403257,-0.21290373111331076,24.885496500145237,50.04179814573848,0.3065197857127055,6.066473214701368
2024-01-27,230.3058107714737,27.85958783349489,6.411241422104701,1.6857695989866814,0.9012011243546557,25.746908472810045,13.35749618285152,0.08407755174526615,0.013818652328022943,24.836172970981668,50.332908602500844,0.2937737373723089,6.401761155092216
2024-01-28,229.88559460461116,27.284494386206223,6.270556784710469,1.6345402597230245,0.9028082690713014,25.890142804872884,15.763829121152249,0.04097592538824155,-0.5447462699410173,25.298237257646903,48.87573870089855,0.2824404169624523,6.290741400767421
2024-01-29,230.80852704855613,29.470321033849547,6.80463752043534,1.6819694381658374,0.8974929436115696,23.288031672074485,16.668392437159287,0.06153478327153685,0.29235883126885553,25.593889215379004,52.8094394155606,0.3146417800133973,6.795364879830887
2024-01-30,229.61382596750775,27.861411729787903,6.39110573182042,1.4819109255376304,0.9011557005909316,26.231673305330204,14.959140599236305,0.1102539380837204,-0.2748802315300645,26.87691457422916,48.706521973291466,0.32041952389110695,6.393993511628564
2024-01-31,229.8815442589482,26.591220141624685,6.120680290507122,1.5649225831874605,0.8941564664268987,24.852331409859023,15.078042904865734,0.04654621548625582,0.08720806857006176,25.088021539748805,50.70343005084476,0.2949471500583365,6.137911906484137
2024-02-01,229.3928280668325,29.432270562654438,6.760215588207146,1.6984717558916262,0.899402215349277,22.713781914855776,15.41728786055459,0.04878851680656213,0.3043725538703875,25.98222150197517,50.05418954051225,0.3073315634128519,6.778074674405793
2024-02-02,229.45714780542866,25.420865277286612,5.823680627950199,1.4324153309077816,0.9002814393951691,26.917416254086845,15.115292702979884,0.1220361931094573,-0.20335779831447529,23.823695705857663,49.42770931400717,0.3047922425608182,5.8247954023642565
2024-02-03,230.40787911064464,27.773758965773112,6.39726856616313,1.5560741192697811,0.9013349123006805,24.616674890224758,15.100503092605665,0.030058689729027938,0.6000677778695299,24.929512127627394,53.438141109105395,0.2856485674738091,6.391854491068987
2024-02-04,230.37916717528603,26.29024519515281,6.064010436906991,1.5110026500402738,0.8953701836237243,25.10193172189764,15.483051636247152,0.018790072293425924,0.11213449382535695,23.669402185729087,47.79604180124903,0.3017864447126533,6.048457486074657
2024-02-05,230.15630680668292,27.51166709840412,6.330839192591267,1.6232702250589466,0.8994704941613554,26.96205080393374,13.779055730783329,0.10081142937852845,-0.402420450419729,24.922337222532676,48.63577228685088,0.298166140163383,6.321237758080872
2024-02-06,229.9853274436725,27.75375566734904,6.374536294867942,1.6368814648395995,0.9003507212109852,23.46829452259492,14.659316781523222,0.1279962294772848,0.07746425327802654,26.865066936293363,50.4052354773604,0.28995331762780835,6.362988132836691
2024-02-07,230.12613524734422,26.82016745623748,6.1719021861763315,1.4824855251870075,0.9027581639227601,25.836820339620687,15.800220665316388,0.0,0.14970169835232483,25.79982192978161,49.936630146370796,0.29428577869701794,6.162299065160994
2024-02-08,230.5945210579271,25.974498342963358,5.990646970638362,1.5766961791166672,0.9034356024407343,25.459961536581545,15.135259469949775,0.05269306553704795,-0.6854052249874498,26.544157110057157,47.52679402790278,0.2976729867795462,5.95258710504964
2024-02-09,228.67322054202452,27.775702402305765,6.350539665358396,1.5877339046516568,0.9036580205088525,26.30001089129061,15.684673354948414,0.0,-0.2620760775608461,25.34830353868176,51.06624416474036,0.30736273356868543,6.34011938378423
2024-02-10,229.86141456659504,28.07354089802463,6.453221917846732,1.6957905941684082,0.8947766442596587,25.396220682885524,15.32151245650841,0.023354557901320943,-0.47539685648554225,26.5704379890098,53.00455002654306,0.2870585902705133,6.419772117805697
2024-02-11,229.7075335656261,25.738655890676068,5.917983408883857,1.4487037402990015,0.8998433371774862,27.035391109167367,16.349980817843463,0.0,-0.05222741132643482,24.44056165687283,49.63699465475483,0.30666839211471053,5.9367989393620375
2024-02-12,229.91761770139132,28.372074967978964,6.529553747923777,1.6094087546514724,0.9033471547842297,27.462695758337386,14.882430459801881,0.0,0.028381896963742253,25.596358575225512,55.03150267746086,0.2904121232747218,6.51987960677929
2024-02-13,229.182614435446,27.717568347699615,6.351763447523244,1.5612339368712684,0.9014555636913234,26.404846931831525,15.110093550561652,0.0,0.13395366873491657,25.575271413790933,48.637407507200784,0.2991513225110269,6.354972642972392
2024-02-14,229.45179367830303,27.656194463085054,6.349337087395544,1.5384559259622164,0.8994251296466529,24.981716112800456,14.51519296557842,0.0915568642742544,-0.12950591258509167,24.280758727103173,50.22503311569863,0.28584274262144616,6.31717516052711
2024-02-15,229.6831816720735,27.559301773008897,6.331977523491719,1.5557766759677127,0.90118225626601,27.672551550642066,16.3211218613331,0.0011466971990047312,0.10638093914874273,23.494774328728287,50.13980905328551,0.3144028176226982,6.358054806142943
2024-02-16,229.63876724248647,26.939245364778774,6.174875528802872,1.614202243563277,0.906701657080017,24.414995091164073,16.27278874355058,0.0,0.46776918417928387,25.13930660479979,47.888459021305785,0.3107441815492275,6.175107365337785
2024-02-17,230.43169611673167,28.185283763952807,6.50259243618664,1.677901844269947,0.8929350957802556,23.05898895424843,14.32932626753623,0.0905153593378068,0.14410700398028942,25.173396320254593,50.13715230072034,0.29514666450994476,6.511847632335552
2024-02-18,229.60365726852328,26.750334976671045,6.141371895142932,1.6948529519704696,0.9088460636061907,25.420323063285295,15.444247086646387,0.0,-0.387447282178459,24.558845971665978,49.22830391806153,0.3000009107236163,6.1320710531295335
2024-02-19,229.70392143500533,28.50087416934362,6.554151661465849,1.7175557568537505,0.89516686551499,26.14645734036418,15.275313446704972,0.0,-0.1049452141763743,25.939766193314735,47.14420064022611,0.28406892255786415,6.532378103472215
2024-02-20,229.7809678748075,27.774970755151088,6.383578389583154,1.5668923587836963,0.8933755606346715,22.55106438486115,15.906854511612714,0.06592308285575034,-0.4734441405372105,25.16723221809529,52.362367227362306,0.3012270508807536,6.418580211732025
2024-02-21,230.27740033947046,28.083967741224644,6.46822420346894,1.5521351491891553,0.8991818288343231,24.47304167111254,14.582086338766489,0.0,0.04392663044683375,25.770191795219915,51.745613151597865,0.2990884239638916,6.42855131905559
2024-02-22,230.56402804075674,27.140913017640887,6.256717440550653,1.6282555867778454,0.8987867895718753,25.839142282809874,16.579406839751865,0.12945658331324203,0.35478065758003036,25.394763239786837,48.043149555432905,0.2957013598878814,6.234433443930743
2024-02-23,229.71157093240916,29.849178523351785,6.862711286794258,1.693733560509734,0.902929199713237,26.681265716488316,16.610046693155184,0.10159784956875595,-0.045739033166540134,25.273720263648542,46.95734634120911,0.26935859790956834,6.854279493686156
2024-02-24,230.16037288528005,27.531510247634344,6.3269734719722015,1.6046925857460896,0.9021729857306485,27.261815878805113,15.298028132649682,0.10863282286364544,0.13423322684978992,25.183033698922717,49.81695751423465,0.2966597964180206,6.31625971635919
2024-02-25,229.50892952071743,29.482969374707064,6.761845663201505,1.7397635133307634,0.8783180973207648,25.779290842041664,14.858728607323812,0.061307734005011834,-0.24308728122609632,24.037063837345517,50.26539390005172,0.28338679340505984,6.773542686403865
2024-02-26,229.30725520110659,24.63532787021684,5.64481246728707,1.371233827939373,0.9097599266535386,24.920538706819418,14.709620942076981,0.0018851059537596708,-0.09193927298328412,24.746823058621107,51.47587467815418,0.3011440113472702,5.6509246241392
2024-02-27,230.3142628412131,28.9794922779551,6.679068001462742,1.6953697052855767,0.9018908652131553,24.799844777340056,15.783115150744864,0.05330425429747342,-0.18325437666162783,24.592923092486355,47.27372938486376,0.28859628010800753,6.662907825645277
2024-02-28,229.92078168951545,27.35091150976464,6.287311899173328,1.555679364519551,0.9151954360156628,26.09997205294164,14.802735997123852,0.0,-0.004989219286415218,24.62677663661934,50.36151938302737,0.2960273029400344,6.323849849920221
2024-02-29,229.3262868113469,28.587480535466906,6.549399673351292,1.634400697027017,0.9015463394888678,24.3433824157444,15.10668003685047,0.0,-0.2978219479779483,24.44843672520301,49.106364374168294,0.2876171500914387,6.553556327804299
2024-03-01,229.36375320728044,30.172060564154403,6.920831062743456,1.780147305284985,0.9103422150156196,25.901343525274797,15.643292476913516,0.027854837101715768,0.30123696559275537,24.971663642703977,47.56727279225756,0.30850650583395584,6.933135851597375
2024-03-02,228.88987445950696,28.06303497115043,6.423437868453285,1.6012858826541816,0.903160729387405,22.324643455216037,14.071235683930873,0.10463158905233916,0.02166185607452384,24.924377353744816,50.92065949310043,0.2949477634440426,6.374706409621207
2024-03-03,230.79690465722044,28.93534161799666,6.679375569671997,1.7686003493605744,0.8943791638845892,25.446069399868843,16.810057969642738,0.010225473264399007,0.35064966054328733,25.272937927535022,48.346039599878914,0.28623438308574845,6.6686354949801006
2024-03-04,230.49728414698993,27.329228196562127,6.293018962553208,1.5834003348278654,0.897440326502459,24.874328796382304,14.850146335307373,0.022804962230965953,0.03767161914988566,26.613076083606487,50.37091837934393,0.31048527831660716,6.3116760117683235
2024-03-05,229.57208172918504,29.30771994658612,6.728149982204975,1.645037395270248,0.9011961711992171,26.127854407738933,13.706708409642305,0.06746374047561643,0.41618220262326094,25.007742396930507,50.375997044511585,0.2908943334290213,6.716994148385447
2024-03-06,230.4327340656172,27.92230764116827,6.448124181013583,1.636230687558846,0.897575029179512,28.556434082352997,15.68202275228404,0.028836160953119305,-0.1847830187967406,23.58691064574295,48.574679440650364,0.3138780241816216,6.474452242195546
2024-03-07,229.68249365056087,26.853356615159502,6.163300371673106,1.5342232541184562,0.9010202502503968,25.29421812984424,14.326156722209008,0.014323437620380223,-0.5966632451938397,25.705021673102454,49.417559682788436,0.30418180380986864,6.1777331934163255
2024-03-08,229.24632151498625,26.540132898285147,6.088970614398964,1.411271035510891,0.8952328303528119,25.26081813493961,14.303987118579416,0.0,-0.15171353744673835,24.756406688294522,49.95764845913143,0.27397341410238923,6.082577778801163
2024-03-09,230.0200672115296,26.250538517745827,6.046397576974186,1.442786015329747,0.9020468995614931,26.586227371213557,17.09127584384618,0.0,0.05424611122017598,24.152929924939787,50.072063477457,0.3065991321590246,6.022188939010799
2024-03-10,229.58155524384406,25.50498797985715,5.853039245067989,1.3885544967754104,0.8975960008543531,24.738636340486817,14.510666581772751,0.14657936663458324,-0.1378296250723091,26.824939951959788,46.77444413187382,0.27973149520339397,5.85780465884336
2024-03-11,229.6201227524615,27.46324372631777,6.304425385746686,1.4745221357468103,0.9067328203955488,24.481595711673254,15.195898774104412,0.088514460534589,-0.052486679192281976,26.168397689491698,50.68783746966426,0.3162113443843216,6.301062723059214
2024-03-12,229.40480518284505,26.549955744813982,6.075658144893501,1.4126426944918062,0.9036846094405627,24.687106248162465,15.504838197792814,0.0895442928252978,0.25548918259046066,25.818100741367658,51.73588236248295,0.3157951616846051,6.092108851687509
2024-03-13,230.56653981911742,24.685545270445505,5.69720181823347,1.4637697793307602,0.8959015744710151,24.226868938991984,15.262388660290915,0.11461266959050753,0.3159896032609896,25.555888473798024,53.90030149013865,0.27398946801541296,5.662637731021223
2024-03-14,230.1137503104499,30.676248118667143,7.0561830941265145,1.6922372463816535,0.889058565923382,24.15124637348053,15.884168133293462,0.0112063609587059,0.3710814518404603,24.836628022372054,49.56727001374298,0.3086477141244878,7.051547229039474
2024-03-15,229.6471245285587,28.42034001526484,6.514196239467956,1.6654893221261737,0.898701838142013,25.375305108912986,15.593924924119205,0.0550469949238298,0.00638188905263698,25.41578159024782,49.94362984762708,0.28820804343127204,6.53813594667368
2024-03-16,230.30012852997504,26.892988910250253,6.200564175056054,1.5527544131674444,0.9029534792005105,26.023714935535892,15.32957249873558,0.0,0.4375168414801851,26.006112601868647,48.94181301205584,0.2888984142873185,6.197514032693462
2024-03-17,230.34958292057976,28.59945734976455,6.58860276902232,1.6389511022556889,0.8998759680696522,23.5781364745871,14.054786873336633,0.0078595070390129,-0.17096396149582613,25.948873868299255,50.58476675334174,0.2870226483245317,6.553188541887628
2024-03-18,229.73031017629194,25.419870767859553,5.840138866299523,1.5231308806099293,0.9056856414196514,23.730130085417418,15.902236163012022,0.0528828763913709,-0.9792413468991922,26.32208648902501,49.396379682236336,0.29438863588272385,5.82852165117055
2024-03-19,229.48629868891283,28.68883015650124,6.5888278114246495,1.6857576764534785,0.8938012896354492,25.164545232968184,13.584520108006926,0.09227785190367876,0.18012794358745807,27.657355543116775,49.47747598322701,0.3038372497760765,6.584171280933592
2024-03-20,229.20700731553484,28.015163392049853,6.429245348785731,1.6233693308414086,0.8969790856306873,24.334195537220364,15.374224483976171,0.0,0.20716179733760556,23.29046555661699,49.78997307865248,0.27999676634050236,6.419469438307179
2024-03-21,231.04591458438395,27.271630483863206,6.294809862451054,1.4976377173067243,0.8907798084671911,25.194967544002917,14.983777957620989,0.05590800610493879,0.13010588634352674,24.325141589515223,49.9406767494767,0.2978687583421021,6.302783977065488
2024-03-22,229.98681180781924,27.303603448776908,6.276530041121891,1.6129513383033007,0.9026813118365945,24.83695161325468,14.502696111609247,0.020669071211055788,-0.4635573858861666,24.35778540792272,50.316469687508125,0.2992857475277717,6.296324115102915
2024-03-23,230.44352316313623,26.875888118657844,6.191673390175936,1.4204873152436697,0.8983247382002291,25.926178798580324,14.287321725580624,0.0,0.06668358908566537,25.025982578330296,49.1233144786572,0.299493366460221,6.165510967228539
2024-03-24,230.12542668488882,26.98239047833245,6.209433049155556,1.5142568158410208,0.906290671754899,25.728644137366945,14.512977672419181,0.04567232206396121,0.20534577299256562,25.058328480178734,47.928426867977954,0.2873273814650426,6.200739143725291
2024-03-25,229.32255441261327,28.325692400908192,6.498313084262609,1.6601085998899319,0.9092575595534454,23.239926872296277,15.866858859713792,0.009211592784375444,-0.06520878152363294,24.432527327756933,50.25837685983885,0.30436291791266695,6.499615903671324
2024-03-26,230.29352536763236,28.222945102345193,6.500650193261599,1.4700045515692943,0.8865295869870958,24.050159100432584,16.985991306735688,0.0,-0.03258598428078634,24.988946162856582,50.16774950468184,0.30866496433571766,6.505450371551775
2024-03-27,230.63152163245476,26.564680141223068,6.123238275104257,1.5811507369607265,0.9043893806470584,26.38966583431898,15.282957308268955,0.016108274265713884,-0.24351530710302405,25.60402841655449,50.45547239773946,0.29813253265687295,6.151339174588653
2024-03-28,230.1366112344738,27.726899429185735,6.380196929286236,1.6581352083617198,0.8986574231731601,22.885582334432687,13.361354226776966,0.09782961178589718,-0.2676961230080803,23.793207460328293,49.591967661482705,0.30855996891813914,6.353552497837813
2024-03-29,230.01956891099613,27.375779811685664,6.29546000313433,1.600799231503811,0.8982002108418512,24.366399703721928,14.592437956590139,0.0052846754910588585,0.38836517869212667,25.47319275359996,51.154297429242824,0.3023295665178299,6.304968106787279
2024-03-30,230.27394148143438,28.527632994470054,6.571475888970279,1.7074087113932501,0.9029721332560117,24.249302785332322,15.624921070063003,0.0,-0.344948360011244,24.19628081800919,49.03015482565855,0.28615480133979904,6.585782775873458
2024-03-31,230.65376254052956,26.650482242398784,6.13709104813097,1.5190082367397972,0.8996619167422226,26.071453440450853,16.677534008994037,0.08433331708582874,-0.15729973454498763,24.318370390520233,51.32026777309414,0.2985030766384191,6.127002228447513
2024-04-01,230.14626526894003,25.10688333451907,5.777534971423837,1.4772810348689018,0.9009215557809359,25.779843484716242,14.796470996325702,0.036789489149771294,-0.10614827915941576,24.870119425928447,47.516596567946124,0.2997055722710776,5.7683352648323725
2024-04-02,229.26388505791192,30.102090295869022,6.895048123423308,1.7521356171997737,0.8925047036262724,25.077978886278313,15.284152762932315,0.08925543214580785,-0.29025709112653525,25.219609605918425,51.14715223093705,0.3062145444923642,6.920249295572122
2024-04-03,230.39007541274785,25.572226038312078,5.888311306228078,1.4198196944774848,0.8926361558379274,28.994041636005544,14.430950052089786,0.09322948048943669,-0.17806542743751844,25.592739183745692,49.971538391050665,0.2916662632779667,5.904985079376147
2024-04-04,230.83397856358064,28.387756938363925,6.55814583828467,1.5687121006645646,0.8989955747741855,25.957758775177723,14.844738880159708,0.0,0.2984752634602855,25.6652530714,48.489353227746825,0.2880037775860162,6.535515951926027
2024-04-05,229.7712992192123,25.884803181861468,5.95329103233718,1.4353248785511872,0.9029721043052632,26.24786120901968,15.012069615766414,0.0,-0.013110067854262055,24.411774419726736,51.285719502379436,0.3145273704334535,5.976141499853124
2024-04-06,229.50662456012097,25.856208950194528,5.942769484318963,1.3505194210397307,0.897760228959403,27.079764745156613,15.78023800472838,0.0,0.2981753457088688,24.46670915552092,50.04582967417954,0.3131410865401812,5.927386299942829
2024-04-07,229.98966031444363,29.97761948153145,6.895095051152555,1.689169593219323,0.9014577335088344,24.880423535325253,16.24621433557715,0.023297578744505082,0.24336799266670392,24.57329384528917,49.94770652195958,0.3081576824211807,6.870739236863635
2024-04-08,229.91531952939818,27.79111093295413,6.394153781845361,1.6677551267582544,0.9026090658688869,25.093285351324322,13.841429636047833,0.04489230137185477,-0.20298269010161143,26.033491834158202,51.151605740670156,0.29739250908331166,6.401082331785532
2024-04-09,230.07833177696526,30.389400003764678,6.993177543314686,1.6953717982941718,0.9013021987860149,24.797877094114625,14.384905112169958,0.010927910884806899,0.3566206895178497,25.61457720236027,53.02356857933814,0.31085570887262487,7.012132345071271
2024-04-10,230.09252558016192,27.852771686680118,6.396819049546,1.5500088407169816,0.9003448343116198,25.93929092704607,14.384425815134536,0.03891040213516831,-0.06242827928619429,23.99462668951382,51.69262197187128,0.301564535550555,6.42792509701485
2024-04-11,229.48032822836248,28.804949504063956,6.605274915624903,1.6258922312716066,0.8997241284843284,22.14871785814864,17.104051749079677,0.05950644028184418,-0.1430506523791788,24.05730893788936,46.665014364781705,0.28204753413570555,6.582485907886025
2024-04-12,229.76868597040064,28.760016218678018,6.602710768212391,1.5731741707442033,0.9050040368151074,23.928233983345482,16.324495685821223,0.0510971771883121,-0.021346696986083363,26.10960110629672,50.43622728083736,0.29142415054667253,6.562790954903453
2024-04-13,230.3162205335641,27.510378438263615,6.336577263738152,1.5207624589353,0.9079036484869666,23.771170132189212,15.380144688426432,0.09440425680387582,0.5530324441688513,24.56923563148187,49.39514888064992,0.28906442006527605,6.394807951702705
2024-04-14,229.78518495375886,28.195626230184715,6.470372172231262,1.5668942915407265,0.8990853308586083,24.120322772003817,15.828459852950738,0.018017982188718324,-0.12132449146052666,23.782866378920797,49.89823615513927,0.30417766736877144,6.442027066556089
2024-04-15,229.15707426651434,24.310451785231905,5.563080012116871,1.2803570739120373,0.9088010224696225,26.445053276666673,15.519066540394258,0.11007149334079998,0.7231864915083644,25.056952601280084,49.322664204853425,0.28161542933351524,5.564851145323853
2024-04-16,230.36634717909268,27.82852386666795,6.421951308876149,1.6509516233707326,0.9040383888803197,26.11072844456974,14.73711621264792,0.08516061077862098,0.3342801684366031,25.438730611913197,51.28573582720215,0.28622258836439823,6.4060571323067315
2024-04-17,230.24771857563357,27.503326981725753,6.319182580872352,1.511747775705249,0.891191601264219,24.204630856263275,14.943900209825705,0.06097401599913451,-0.4364081753318007,26.158702198476135,52.410212120793744,0.2979540372387836,6.3627539163533555
2024-04-18,230.2240023821535,27.336748868522445,6.302233098395444,1.5834764870955416,0.8982727259204061,24.65638666249475,16.527339056894117,0.011260424877340506,-0.21239769008584883,25.585551068518882,49.785095723085014,0.32413966331122107,6.306177059380816
2024-04-19,229.43705067653295,27.585585974232632,6.335094278996262,1.6091642524917884,0.899059984074857,23.574142246780884,13.956581577267235,0.002357515547418355,0.28980959977299037,24.997839242520485,49.97240334263816,0.2992371489697382,6.333854319836032
2024-04-20,230.05741434376418,28.126920166363643,6.468865808476323,1.6230018236218686,0.9002697678099177,26.73480909217922,15.211840932327384,0.022732825078743912,-0.17201029459859848,24.563552361755196,48.79293062883972,0.31538936107121945,6.457632138044517
2024-04-21,229.20603602315717,26.517445047090646,6.070489556535024,1.4093002119523987,0.9001374636755112,26.093417999173585,15.686929336939755,0.0503350400419843,0.6455140231539193,24.389939537393648,49.496661328110015,0.31938465068615784,6.052489915073353
2024-04-22,230.00953675699313,28.235057397584608,6.493069116485281,1.7403649397922798,0.8926690338183906,25.576281958753786,16.13576030018898,0.025371437682806402,-0.18785078826555054,26.61005747607086,48.998114665238596,0.2960376053957954,6.490539726927143
2024-04-23,228.96001196570242,27.733879945230367,6.347840653613431,1.585407459803499,0.9093796808112233,24.29488518110386,13.69648455196152,0.005851850209643239,0.07155895206606087,25.594737156773775,53.088853880649935,0.3031342406161285,6.340575281609447
2024-04-24,230.2132096527612,25.810579164218183,5.94783016329037,1.463841040617834,0.8937123461218817,25.612218604889506,14.593856385994805,0.14794866913688617,0.26193109815756405,24.686778134969884,49.07995151105601,0.2827365660135054,5.958036332684904
2024-04-25,229.97379470525985,27.149783657509612,6.244794282328955,1.50104912870113,0.9058523430535889,23.341532789815002,15.050220785938839,0.0,0.21924280682399824,26.426806250991152,49.327853344960296,0.3068774727662777,6.236859206067393
2024-04-26,230.1171529319902,26.735204513328842,6.158513062972136,1.5010759514602865,0.8972980716937591,25.14416063744672,15.538142638497076,0.00726783364613565,-0.10355461769379358,24.729839384451935,48.049013015267555,0.3063827368481466,6.132220747866946
2024-04-27,229.93438286954617,26.19366255127356,6.018722912633469,1.4873886974477737,0.9011467187015739,25.842470609479065,15.733184162690028,0.05918761825015484,0.2124861068505838,23.887499356742463,51.82252741641465,0.31684109371239094,6.06271414623055
2024-04-28,229.8745583884939,30.1463422612585,6.924351433475876,1.675858391045158,0.8953655150834195,22.814027446768247,14.47177215559086,0.04600639097354096,-0.38007555532375337,24.33884556113313,50.15967523809878,0.29771167160704487,6.909786901836102
